x,y,z,objectNum,materialNum,rotation
-38,6,-2,0,1,0
-38,6,-1,0,1,0
-38,6,0,0,1,0
-37,6,-4,0,1,0
-37,6,-3,0,1,0
-37,6,-2,0,1,0
-37,6,-1,0,1,0
-37,6,0,0,1,0
-36,6,-4,0,1,0
-36,6,-3,0,1,0
-36,6,-2,0,1,0
-36,6,-1,0,1,0
-36,6,0,0,1,0
-35,6,-4,0,1,0
-35,6,-3,0,1,0
-35,6,-2,0,1,0
-35,6,-1,0,1,0
-35,6,0,0,1,0
-34,6,-4,0,1,0
-34,6,-3,0,1,0
-34,6,-2,0,1,0
-34,6,-1,0,1,0
-34,6,0,0,1,0
-33,6,-4,0,1,0
-33,6,-3,0,1,0
-33,6,-2,0,1,0
-33,6,-1,0,1,0
-33,6,0,0,1,0
-32,6,-4,0,1,0
-32,6,-3,0,1,0
-32,6,-2,0,1,0
-32,6,-1,0,1,0
-32,6,0,0,1,0
-31,6,-4,0,1,0
-31,6,-3,0,1,0
-31,6,-2,0,1,0
-31,6,-1,0,1,0
-31,6,0,0,1,0
-30,6,-4,0,1,0
-30,6,-3,0,1,0
-30,6,-2,0,1,0
-30,6,-1,0,1,0
-30,6,0,0,1,0
-29,6,-4,0,1,0
-29,6,-3,0,1,0
-29,6,-2,0,1,0
-29,6,-1,0,1,0
-29,6,0,0,1,0
-28,6,-4,0,1,0
-28,6,-3,0,1,0
-28,6,-2,0,1,0
-28,6,-1,0,1,0
-28,6,0,0,1,0
-27,6,-4,0,1,0
-27,6,-3,0,1,0
-27,6,-2,0,1,0
-27,6,-1,0,1,0
-27,6,0,0,1,0
-26,6,-4,0,1,0
-26,6,-3,0,1,0
-26,6,-2,0,1,0
-26,6,-1,0,1,0
-26,6,0,0,1,0
-25,6,-4,0,1,0
-25,6,-3,0,1,0
-25,6,-2,0,1,0
-25,6,-1,0,1,0
-25,6,0,0,1,0
-24,6,-4,0,1,0
-24,6,-3,0,1,0
-24,6,-2,0,1,0
-24,6,-1,0,1,0
-24,6,0,0,1,0
-23,6,-4,0,1,0
-23,6,-3,0,1,0
-23,6,-2,0,1,0
-23,6,-1,0,1,0
-23,6,0,0,1,0
-22,6,-4,0,1,0
-22,6,-3,0,1,0
-22,6,-2,0,1,0
-22,6,-1,0,1,0
-22,6,0,0,1,0
-21,6,-4,0,1,0
-21,6,-3,0,1,0
-21,6,-2,0,1,0
-21,6,-1,0,1,0
-21,6,0,0,1,0
-20,6,-4,0,1,0
-20,6,-3,0,1,0
-20,6,-2,0,1,0
-20,6,-1,0,1,0
-20,6,0,0,1,0
-19,6,-4,0,1,0
-19,6,-3,0,1,0
-19,6,-2,0,1,0
-19,6,-1,0,1,0
-19,6,0,0,1,0
-18,6,-4,0,1,0
-18,6,-3,0,1,0
-18,6,-2,0,1,0
-18,6,-1,0,1,0
-18,6,0,0,1,0
-44,6,-4,0,1,0
-44,6,-3,0,1,0
-44,6,-2,0,1,0
-44,6,-1,0,1,0
-44,6,0,0,1,0
-43,6,-4,0,1,0
-43,6,-3,0,1,0
-43,6,-2,0,1,0
-43,6,-1,0,1,0
-43,6,0,0,1,0
-42,6,-4,0,1,0
-42,6,-3,0,1,0
-42,6,-2,0,1,0
-42,6,-1,0,1,0
-42,6,0,0,1,0
-41,6,-4,0,1,0
-41,6,-3,0,1,0
-41,6,-2,0,1,0
-41,6,-1,0,1,0
-41,6,0,0,1,0
-58,0,-4,0,1,0
-57,0,-4,0,1,0
-57,0,-3,0,1,0
-57,0,-2,0,1,0
-57,0,-1,0,1,0
-57,0,0,0,1,0
-58,0,-3,0,1,0
-58,0,-2,0,1,0
-58,0,-1,0,1,0
-45,6,-4,9,1,9
-45,6,-3,9,1,9
-45,6,-2,9,1,9
-45,6,-1,9,1,9
-45,6,0,9,1,9
-46,6,-4,8,1,9
-46,6,-3,8,1,9
-46,6,-2,8,1,9
-46,6,-1,8,1,9
-46,6,0,8,1,9
-58,0,0,0,1,0
-56,0,-4,0,1,0
-56,0,-3,0,1,0
-56,0,-2,0,1,0
-56,0,-1,0,1,0
-56,0,0,0,1,0
-56,1,-4,8,1,9
-56,1,-3,8,1,9
-56,1,-2,8,1,9
-56,1,-1,8,1,9
-56,1,0,8,1,9
-55,1,-4,9,1,9
-55,1,-3,9,1,9
-55,1,-2,9,1,9
-55,1,-1,9,1,9
-55,1,0,9,1,9
-54,2,-4,8,1,9
-54,2,-2,8,1,9
-54,2,-1,8,1,9
-54,2,0,8,1,9
-54,2,-3,8,1,9
-53,2,-4,9,1,9
-53,2,-3,9,1,9
-53,2,-2,9,1,9
-53,2,-1,9,1,9
-53,2,0,9,1,9
-52,3,-4,8,1,9
-52,3,-2,8,1,9
-52,3,-1,8,1,9
-52,3,0,8,1,9
-52,3,-3,8,1,9
-51,3,-4,9,1,9
-51,3,-3,9,1,9
-51,3,-2,9,1,9
-51,3,-1,9,1,9
-51,3,0,9,1,9
-50,4,-3,8,1,9
-50,4,-2,8,1,9
-50,4,-1,8,1,9
-50,4,0,8,1,9
-50,4,-4,8,1,9
-49,4,0,9,1,9
-49,4,-1,9,1,9
-49,4,-2,9,1,9
-49,4,-3,9,1,9
-49,4,-4,9,1,9
-48,5,0,8,1,9
-48,5,-1,8,1,9
-48,5,-2,8,1,9
-48,5,-3,8,1,9
-48,5,-4,8,1,9
-47,5,0,9,1,9
-47,5,-2,9,1,9
-47,5,-3,9,1,9
-47,5,-4,9,1,9
-47,5,-1,9,1,9
1,0,0,0,1,0
1,0,-1,0,1,0
1,0,-2,0,1,0
1,0,-3,0,1,0
1,0,-4,0,1,0
